"price","commodity","location","date"
"1560.00","White Maize","Kisumu",2010-08-08
"1600.00","White Maize","Kisumu",2010-09-09
"1688.00","White Maize","Kisumu",2010-10-10
"1800.00","White Maize","Kisumu",2010-11-11
"2000.00","White Maize","Kisumu",2010-12-12
"2031.00","White Maize","Kisumu",2011-01-01
"2041.00","White Maize","Kisumu",2011-02-02
"2454.00","White Maize","Kisumu",2011-03-03
"2800.00","White Maize","Kisumu",2011-04-04
"3547.00","White Maize","Kisumu",2011-05-05
"4620.00","White Maize","Kisumu",2011-06-06
"4800.00","White Maize","Kisumu",2011-07-07
"3867.00","White Maize","Kisumu",2011-08-08
"3280.00","White Maize","Kisumu",2011-09-09
"3200.00","White Maize","Kisumu",2011-10-10
"3520.00","White Maize","Kisumu",2011-11-11
"3584.00","White Maize","Kisumu",2011-12-12
"3600.00","White Maize","Kisumu",2012-01-01
"3500.00","White Maize","Kisumu",2012-02-02
"3200.00","White Maize","Kisumu",2012-03-03
"3800.00","White Maize","Kisumu",2012-04-04
"4400.00","White Maize","Kisumu",2012-05-05
"4280.00","White Maize","Kisumu",2012-06-06
"4000.00","White Maize","Kisumu",2012-07-07
"3880.00","White Maize","Kisumu",2012-08-08
"3370.00","White Maize","Kisumu",2012-09-09
NA,"Beans","Kisumu",2000-01-01
NA,"Beans","Kisumu",2000-02-02
NA,"Beans","Kisumu",2000-03-03
NA,"Beans","Kisumu",2000-04-04
NA,"Beans","Kisumu",2000-05-05
NA,"Beans","Kisumu",2000-06-06
NA,"Beans","Kisumu",2000-07-07
NA,"Beans","Kisumu",2000-08-08
NA,"Beans","Kisumu",2000-09-09
NA,"Beans","Kisumu",2000-10-10
NA,"Beans","Kisumu",2000-11-11
NA,"Beans","Kisumu",2000-12-12
"2680.00","Beans","Kisumu",2001-01-01
"3000.00","Beans","Kisumu",2001-02-02
"3120.00","Beans","Kisumu",2001-03-03
"3200.00","Beans","Kisumu",2001-04-04
"3154.00","Beans","Kisumu",2001-05-05
"2650.00","Beans","Kisumu",2001-06-06
"2231.00","Beans","Kisumu",2001-07-07
"2200.00","Beans","Kisumu",2001-08-08
"2200.00","Beans","Kisumu",2001-09-09
"2363.00","Beans","Kisumu",2001-10-10
"2408.00","Beans","Kisumu",2001-11-11
"2175.00","Beans","Kisumu",2001-12-12
"2400.00","Beans","Kisumu",2002-01-01
"2200.00","Beans","Kisumu",2002-02-02
"1700.00","Beans","Kisumu",2002-03-03
"2045.00","Beans","Kisumu",2002-04-04
"2228.00","Beans","Kisumu",2002-05-05
"1395.00","Beans","Kisumu",2002-06-06
"1411.00","Beans","Kisumu",2002-07-07
"1690.00","Beans","Kisumu",2002-08-08
"1821.00","Beans","Kisumu",2002-09-09
"1980.00","Beans","Kisumu",2002-10-10
"1980.00","Beans","Kisumu",2002-11-11
"1980.00","Beans","Kisumu",2002-12-12
NA,"Beans","Kisumu",2003-01-01
NA,"Beans","Kisumu",2003-02-02
NA,"Beans","Kisumu",2003-03-03
NA,"Beans","Kisumu",2003-04-04
NA,"Beans","Kisumu",2003-05-05
NA,"Beans","Kisumu",2003-06-06
NA,"Beans","Kisumu",2003-07-07
NA,"Beans","Kisumu",2003-08-08
NA,"Beans","Kisumu",2003-09-09
NA,"Beans","Kisumu",2003-10-10
NA,"Beans","Kisumu",2003-11-11
NA,"Beans","Kisumu",2003-12-12
"2767.00","Beans","Kisumu",2004-01-01
"2917.00","Beans","Kisumu",2004-02-02
"2933.00","Beans","Kisumu",2004-03-03
"3000.00","Beans","Kisumu",2004-04-04
"3200.00","Beans","Kisumu",2004-05-05
"3000.00","Beans","Kisumu",2004-06-06
"3450.00","Beans","Kisumu",2004-07-07
"3350.00","Beans","Kisumu",2004-08-08
"3600.00","Beans","Kisumu",2004-09-09
"3800.00","Beans","Kisumu",2004-10-10
"3400.00","Beans","Kisumu",2004-11-11
"3400.00","Beans","Kisumu",2004-12-12
"3600.00","Beans","Kisumu",2005-01-01
"3600.00","Beans","Kisumu",2005-02-02
"3950.00","Beans","Kisumu",2005-03-03
"3760.00","Beans","Kisumu",2005-04-04
"4000.00","Beans","Kisumu",2005-05-05
"3200.00","Beans","Kisumu",2005-06-06
NA,"Beans","Kisumu",2005-07-07
NA,"Beans","Kisumu",2005-08-08
NA,"Beans","Kisumu",2005-09-09
NA,"Beans","Kisumu",2005-10-10
"3250.00","Beans","Kisumu",2005-11-11
"3200.00","Beans","Kisumu",2005-12-12
"4000.00","Beans","Kisumu",2006-01-01
"4000.00","Beans","Kisumu",2006-02-02
"4515.00","Beans","Kisumu",2006-03-03
"4640.00","Beans","Kisumu",2006-04-04
"4543.00","Beans","Kisumu",2006-05-05
"3340.00","Beans","Kisumu",2006-06-06
"3200.00","Beans","Kisumu",2006-07-07
"2777.00","Beans","Kisumu",2006-08-08
"2811.00","Beans","Kisumu",2006-09-09
"2889.00","Beans","Kisumu",2006-10-10
"3200.00","Beans","Kisumu",2006-11-11
"3467.00","Beans","Kisumu",2006-12-12
"3300.00","Beans","Kisumu",2007-01-01
"3170.00","Beans","Kisumu",2007-02-02
"3530.00","Beans","Kisumu",2007-03-03
"3600.00","Beans","Kisumu",2007-04-04
"3257.00","Beans","Kisumu",2007-05-05
"3200.00","Beans","Kisumu",2007-06-06
"3733.00","Beans","Kisumu",2007-07-07
"4000.00","Beans","Kisumu",2007-08-08
"3415.00","Beans","Kisumu",2007-09-09
"3367.00","Beans","Kisumu",2007-10-10
"4000.00","Beans","Kisumu",2007-11-11
"4000.00","Beans","Kisumu",2007-12-12
NA,"Beans","Kisumu",2008-01-01
"7500.00","Beans","Kisumu",2008-02-02
"7500.00","Beans","Kisumu",2008-03-03
"6200.00","Beans","Kisumu",2008-04-04
"5647.00","Beans","Kisumu",2008-05-05
"4800.00","Beans","Kisumu",2008-06-06
"4347.00","Beans","Kisumu",2008-07-07
"4800.00","Beans","Kisumu",2008-08-08
"4800.00","Beans","Kisumu",2008-09-09
"4800.00","Beans","Kisumu",2008-10-10
"5260.00","Beans","Kisumu",2008-11-11
"6220.00","Beans","Kisumu",2008-12-12
"6375.00","Beans","Kisumu",2009-01-01
"6380.00","Beans","Kisumu",2009-02-02
"6240.00","Beans","Kisumu",2009-03-03
"5880.00","Beans","Kisumu",2009-04-04
"5378.00","Beans","Kisumu",2009-05-05
"4375.00","Beans","Kisumu",2009-06-06
"4318.00","Beans","Kisumu",2009-07-07
"4400.00","Beans","Kisumu",2009-08-08
"5467.00","Beans","Kisumu",2009-09-09
"5550.00","Beans","Kisumu",2009-10-10
"5600.00","Beans","Kisumu",2009-11-11
"5196.00","Beans","Kisumu",2009-12-12
"4608.00","Beans","Kisumu",2010-01-01
"4500.00","Beans","Kisumu",2010-02-02
"4560.00","Beans","Kisumu",2010-03-03
"4673.00","Beans","Kisumu",2010-04-04
"4328.00","Beans","Kisumu",2010-05-05
"4252.00","Beans","Kisumu",2010-06-06
"3820.00","Beans","Kisumu",2010-07-07
"4133.00","Beans","Kisumu",2010-08-08
"5760.00","Beans","Kisumu",2010-09-09
"5200.00","Beans","Kisumu",2010-10-10
"4990.00","Beans","Kisumu",2010-11-11
"5156.00","Beans","Kisumu",2010-12-12
"5320.00","Beans","Kisumu",2011-01-01
"5280.00","Beans","Kisumu",2011-02-02
"5880.00","Beans","Kisumu",2011-03-03
"6300.00","Beans","Kisumu",2011-04-04
"7887.00","Beans","Kisumu",2011-05-05
"7600.00","Beans","Kisumu",2011-06-06
"7020.00","Beans","Kisumu",2011-07-07
"7009.00","Beans","Kisumu",2011-08-08
"6848.00","Beans","Kisumu",2011-09-09
"7200.00","Beans","Kisumu",2011-10-10
"7093.00","Beans","Kisumu",2011-11-11
"6464.00","Beans","Kisumu",2011-12-12
"6455.00","Beans","Kisumu",2012-01-01
"6530.00","Beans","Kisumu",2012-02-02
"6800.00","Beans","Kisumu",2012-03-03
"6860.00","Beans","Kisumu",2012-04-04
"7480.00","Beans","Kisumu",2012-05-05
"7230.00","Beans","Kisumu",2012-06-06
"6745.00","Beans","Kisumu",2012-07-07
"6332.00","Beans","Kisumu",2012-08-08
"6200.00","Beans","Kisumu",2012-09-09
NA,"Potatoes","Kisumu",2000-01-01
NA,"Potatoes","Kisumu",2000-02-02
NA,"Potatoes","Kisumu",2000-03-03
NA,"Potatoes","Kisumu",2000-04-04
NA,"Potatoes","Kisumu",2000-05-05
NA,"Potatoes","Kisumu",2000-06-06
NA,"Potatoes","Kisumu",2000-07-07
NA,"Potatoes","Kisumu",2000-08-08
NA,"Potatoes","Kisumu",2000-09-09
NA,"Potatoes","Kisumu",2000-10-10
NA,"Potatoes","Kisumu",2000-11-11
NA,"Potatoes","Kisumu",2000-12-12
"1427.00","Potatoes","Kisumu",2001-01-01
"1500.00","Potatoes","Kisumu",2001-02-02
"1360.00","Potatoes","Kisumu",2001-03-03
"1086.00","Potatoes","Kisumu",2001-04-04
"1021.00","Potatoes","Kisumu",2001-05-05
"1033.00","Potatoes","Kisumu",2001-06-06
"1269.00","Potatoes","Kisumu",2001-07-07
"1374.00","Potatoes","Kisumu",2001-08-08
"1400.00","Potatoes","Kisumu",2001-09-09
"1507.00","Potatoes","Kisumu",2001-10-10
"1692.00","Potatoes","Kisumu",2001-11-11
"1514.00","Potatoes","Kisumu",2001-12-12
"1200.00","Potatoes","Kisumu",2002-01-01
"1383.00","Potatoes","Kisumu",2002-02-02
"1293.00","Potatoes","Kisumu",2002-03-03
"1757.00","Potatoes","Kisumu",2002-04-04
"1633.00","Potatoes","Kisumu",2002-05-05
"1353.00","Potatoes","Kisumu",2002-06-06
"2100.00","Potatoes","Kisumu",2002-07-07
"1200.00","Potatoes","Kisumu",2002-08-08
"1127.00","Potatoes","Kisumu",2002-09-09
"1400.00","Potatoes","Kisumu",2002-10-10
"1525.00","Potatoes","Kisumu",2002-11-11
"1650.00","Potatoes","Kisumu",2002-12-12
NA,"Potatoes","Kisumu",2003-01-01
NA,"Potatoes","Kisumu",2003-02-02
NA,"Potatoes","Kisumu",2003-03-03
NA,"Potatoes","Kisumu",2003-04-04
NA,"Potatoes","Kisumu",2003-05-05
NA,"Potatoes","Kisumu",2003-06-06
NA,"Potatoes","Kisumu",2003-07-07
NA,"Potatoes","Kisumu",2003-08-08
NA,"Potatoes","Kisumu",2003-09-09
NA,"Potatoes","Kisumu",2003-10-10
NA,"Potatoes","Kisumu",2003-11-11
NA,"Potatoes","Kisumu",2003-12-12
"1700.00","Potatoes","Kisumu",2004-01-01
"1600.00","Potatoes","Kisumu",2004-02-02
"1417.00","Potatoes","Kisumu",2004-03-03
"1660.00","Potatoes","Kisumu",2004-04-04
"1500.00","Potatoes","Kisumu",2004-05-05
"1300.00","Potatoes","Kisumu",2004-06-06
"1100.00","Potatoes","Kisumu",2004-07-07
"967.00","Potatoes","Kisumu",2004-08-08
NA,"Potatoes","Kisumu",2004-09-09
"900.00","Potatoes","Kisumu",2004-10-10
"1067.00","Potatoes","Kisumu",2004-11-11
"1100.00","Potatoes","Kisumu",2004-12-12
"1050.00","Potatoes","Kisumu",2005-01-01
"1033.00","Potatoes","Kisumu",2005-02-02
"1800.00","Potatoes","Kisumu",2005-03-03
"1560.00","Potatoes","Kisumu",2005-04-04
"1588.00","Potatoes","Kisumu",2005-05-05
"950.00","Potatoes","Kisumu",2005-06-06
NA,"Potatoes","Kisumu",2005-07-07
NA,"Potatoes","Kisumu",2005-08-08
NA,"Potatoes","Kisumu",2005-09-09
NA,"Potatoes","Kisumu",2005-10-10
"1592.00","Potatoes","Kisumu",2005-11-11
"1760.00","Potatoes","Kisumu",2005-12-12
"1933.33","Potatoes","Kisumu",2006-01-01
"2133.00","Potatoes","Kisumu",2006-02-02
"3371.25","Potatoes","Kisumu",2006-03-03
"3440.00","Potatoes","Kisumu",2006-04-04
"2000.00","Potatoes","Kisumu",2006-05-05
"1055.00","Potatoes","Kisumu",2006-06-06
"820.00","Potatoes","Kisumu",2006-07-07
NA,"Potatoes","Kisumu",2006-08-08
NA,"Potatoes","Kisumu",2006-09-09
NA,"Potatoes","Kisumu",2006-10-10
"1610.00","Potatoes","Kisumu",2006-11-11
"1433.00","Potatoes","Kisumu",2006-12-12
"1530.77","Potatoes","Kisumu",2007-01-01
"1452.94","Potatoes","Kisumu",2007-02-02
"1495.65","Potatoes","Kisumu",2007-03-03
"1623.53","Potatoes","Kisumu",2007-04-04
"1672.50","Potatoes","Kisumu",2007-05-05
"1561.54","Potatoes","Kisumu",2007-06-06
"1460.00","Potatoes","Kisumu",2007-07-07
"1530.00","Potatoes","Kisumu",2007-08-08
"1657.14","Potatoes","Kisumu",2007-09-09
"1800.00","Potatoes","Kisumu",2007-10-10
"1828.57","Potatoes","Kisumu",2007-11-11
"1933.33","Potatoes","Kisumu",2007-12-12
"1542.00","Potatoes","Kisumu",2008-01-01
"2300.00","Potatoes","Kisumu",2008-02-02
"3000.00","Potatoes","Kisumu",2008-03-03
"3277.78","Potatoes","Kisumu",2008-04-04
"3635.29","Potatoes","Kisumu",2008-05-05
"2322.50","Potatoes","Kisumu",2008-06-06
"1600.00","Potatoes","Kisumu",2008-07-07
"1745.45","Potatoes","Kisumu",2008-08-08
"1722.50","Potatoes","Kisumu",2008-09-09
"2150.00","Potatoes","Kisumu",2008-10-10
"2106.67","Potatoes","Kisumu",2008-11-11
"1916.67","Potatoes","Kisumu",2008-12-12
"1780.00","Potatoes","Kisumu",2009-01-01
"2640.00","Potatoes","Kisumu",2009-02-02
"2775.00","Potatoes","Kisumu",2009-03-03
"3240.00","Potatoes","Kisumu",2009-04-04
"3437.00","Potatoes","Kisumu",2009-05-05
"2620.00","Potatoes","Kisumu",2009-06-06
"1860.00","Potatoes","Kisumu",2009-07-07
"1375.00","Potatoes","Kisumu",2009-08-08
"1617.00","Potatoes","Kisumu",2009-09-09
"1848.00","Potatoes","Kisumu",2009-10-10
"2713.00","Potatoes","Kisumu",2009-11-11
"2820.00","Potatoes","Kisumu",2009-12-12
"2448.00","Potatoes","Kisumu",2010-01-01
"2428.00","Potatoes","Kisumu",2010-02-02
"1725.00","Potatoes","Kisumu",2010-03-03
"2025.00","Potatoes","Kisumu",2010-04-04
"2130.00","Potatoes","Kisumu",2010-05-05
"2321.00","Potatoes","Kisumu",2010-06-06
"2796.00","Potatoes","Kisumu",2010-07-07
"3520.00","Potatoes","Kisumu",2010-08-08
"3195.00","Potatoes","Kisumu",2010-09-09
"3421.00","Potatoes","Kisumu",2010-10-10
"3455.00","Potatoes","Kisumu",2010-11-11
"3204.00","Potatoes","Kisumu",2010-12-12
"3300.00","Potatoes","Kisumu",2011-01-01
"3420.00","Potatoes","Kisumu",2011-02-02
"3925.00","Potatoes","Kisumu",2011-03-03
"4253.00","Potatoes","Kisumu",2011-04-04
"4452.00","Potatoes","Kisumu",2011-05-05
"3500.00","Potatoes","Kisumu",2011-06-06
"3375.00","Potatoes","Kisumu",2011-07-07
"2583.00","Potatoes","Kisumu",2011-08-08
"3354.00","Potatoes","Kisumu",2011-09-09
"3984.00","Potatoes","Kisumu",2011-10-10
"4460.00","Potatoes","Kisumu",2011-11-11
"4282.00","Potatoes","Kisumu",2011-12-12
"4730.00","Potatoes","Kisumu",2012-01-01
"5050.00","Potatoes","Kisumu",2012-02-02
"5400.00","Potatoes","Kisumu",2012-03-03
"5350.00","Potatoes","Kisumu",2012-04-04
"6000.00","Potatoes","Kisumu",2012-05-05
"4896.00","Potatoes","Kisumu",2012-06-06
"3800.00","Potatoes","Kisumu",2012-07-07
"3836.00","Potatoes","Kisumu",2012-08-08
"4484.00","Potatoes","Kisumu",2012-09-09
NA,"Sorghum","Kisumu",2000-01-01
NA,"Sorghum","Kisumu",2000-02-02
NA,"Sorghum","Kisumu",2000-03-03
NA,"Sorghum","Kisumu",2000-04-04
NA,"Sorghum","Kisumu",2000-05-05
NA,"Sorghum","Kisumu",2000-06-06
NA,"Sorghum","Kisumu",2000-07-07
NA,"Sorghum","Kisumu",2000-08-08
NA,"Sorghum","Kisumu",2000-09-09
NA,"Sorghum","Kisumu",2000-10-10
NA,"Sorghum","Kisumu",2000-11-11
NA,"Sorghum","Kisumu",2000-12-12
"1217.00","Sorghum","Kisumu",2001-01-01
"1200.00","Sorghum","Kisumu",2001-02-02
"1236.00","Sorghum","Kisumu",2001-03-03
"1200.00","Sorghum","Kisumu",2001-04-04
"1200.00","Sorghum","Kisumu",2001-05-05
"1917.00","Sorghum","Kisumu",2001-06-06
"1000.00","Sorghum","Kisumu",2001-07-07
"1000.00","Sorghum","Kisumu",2001-08-08
"1000.00","Sorghum","Kisumu",2001-09-09
"905.00","Sorghum","Kisumu",2001-10-10
"873.00","Sorghum","Kisumu",2001-11-11
"880.00","Sorghum","Kisumu",2001-12-12
"787.00","Sorghum","Kisumu",2002-01-01
"740.00","Sorghum","Kisumu",2002-02-02
"861.00","Sorghum","Kisumu",2002-03-03
"1129.00","Sorghum","Kisumu",2002-04-04
"1125.00","Sorghum","Kisumu",2002-05-05
"1000.00","Sorghum","Kisumu",2002-06-06
"1000.00","Sorghum","Kisumu",2002-07-07
"769.00","Sorghum","Kisumu",2002-08-08
"720.00","Sorghum","Kisumu",2002-09-09
"720.00","Sorghum","Kisumu",2002-10-10
"720.00","Sorghum","Kisumu",2002-11-11
"720.00","Sorghum","Kisumu",2002-12-12
NA,"Sorghum","Kisumu",2003-01-01
NA,"Sorghum","Kisumu",2003-02-02
NA,"Sorghum","Kisumu",2003-03-03
NA,"Sorghum","Kisumu",2003-04-04
NA,"Sorghum","Kisumu",2003-05-05
NA,"Sorghum","Kisumu",2003-06-06
NA,"Sorghum","Kisumu",2003-07-07
NA,"Sorghum","Kisumu",2003-08-08
NA,"Sorghum","Kisumu",2003-09-09
NA,"Sorghum","Kisumu",2003-10-10
NA,"Sorghum","Kisumu",2003-11-11
NA,"Sorghum","Kisumu",2003-12-12
"1367.00","Sorghum","Kisumu",2004-01-01
"1421.00","Sorghum","Kisumu",2004-02-02
"1377.00","Sorghum","Kisumu",2004-03-03
"1600.00","Sorghum","Kisumu",2004-04-04
"1600.00","Sorghum","Kisumu",2004-05-05
"1200.00","Sorghum","Kisumu",2004-06-06
"1307.00","Sorghum","Kisumu",2004-07-07
"1200.00","Sorghum","Kisumu",2004-08-08
"1400.00","Sorghum","Kisumu",2004-09-09
"1440.00","Sorghum","Kisumu",2004-10-10
"1733.00","Sorghum","Kisumu",2004-11-11
"1800.00","Sorghum","Kisumu",2004-12-12
"1800.00","Sorghum","Kisumu",2005-01-01
"1875.00","Sorghum","Kisumu",2005-02-02
"1667.00","Sorghum","Kisumu",2005-03-03
"1850.00","Sorghum","Kisumu",2005-04-04
"1800.00","Sorghum","Kisumu",2005-05-05
"1200.00","Sorghum","Kisumu",2005-06-06
NA,"Sorghum","Kisumu",2005-07-07
NA,"Sorghum","Kisumu",2005-08-08
NA,"Sorghum","Kisumu",2005-09-09
NA,"Sorghum","Kisumu",2005-10-10
"1400.00","Sorghum","Kisumu",2005-11-11
"1440.00","Sorghum","Kisumu",2005-12-12
"1600.00","Sorghum","Kisumu",2006-01-01
"1600.00","Sorghum","Kisumu",2006-02-02
"1595.00","Sorghum","Kisumu",2006-03-03
"1600.00","Sorghum","Kisumu",2006-04-04
"1400.00","Sorghum","Kisumu",2006-05-05
"1220.00","Sorghum","Kisumu",2006-06-06
"1450.00","Sorghum","Kisumu",2006-07-07
NA,"Sorghum","Kisumu",2006-08-08
NA,"Sorghum","Kisumu",2006-09-09
NA,"Sorghum","Kisumu",2006-10-10
"1670.00","Sorghum","Kisumu",2006-11-11
"1400.00","Sorghum","Kisumu",2006-12-12
"1400.00","Sorghum","Kisumu",2007-01-01
"2510.00","Sorghum","Kisumu",2007-02-02
"2021.74","Sorghum","Kisumu",2007-03-03
"1583.33","Sorghum","Kisumu",2007-04-04
"1438.10","Sorghum","Kisumu",2007-05-05
"1400.00","Sorghum","Kisumu",2007-06-06
"1400.00","Sorghum","Kisumu",2007-07-07
"1400.00","Sorghum","Kisumu",2007-08-08
"1516.67","Sorghum","Kisumu",2007-09-09
"1500.00","Sorghum","Kisumu",2007-10-10
"1426.67","Sorghum","Kisumu",2007-11-11
"1514.29","Sorghum","Kisumu",2007-12-12
NA,"Sorghum","Kisumu",2008-01-01
"2000.00","Sorghum","Kisumu",2008-02-02
"2000.00","Sorghum","Kisumu",2008-03-03
"1983.33","Sorghum","Kisumu",2008-04-04
"2200.00","Sorghum","Kisumu",2008-05-05
"2050.00","Sorghum","Kisumu",2008-06-06
"2028.57","Sorghum","Kisumu",2008-07-07
"2400.00","Sorghum","Kisumu",2008-08-08
"2287.50","Sorghum","Kisumu",2008-09-09
"2400.00","Sorghum","Kisumu",2008-10-10
"2505.00","Sorghum","Kisumu",2008-11-11
"2441.67","Sorghum","Kisumu",2008-12-12
"2770.00","Sorghum","Kisumu",2009-01-01
"2800.00","Sorghum","Kisumu",2009-02-02
"2700.00","Sorghum","Kisumu",2009-03-03
"2480.00","Sorghum","Kisumu",2009-04-04
"2800.00","Sorghum","Kisumu",2009-05-05
"2354.00","Sorghum","Kisumu",2009-06-06
"1590.00","Sorghum","Kisumu",2009-07-07
"2467.00","Sorghum","Kisumu",2009-08-08
"2467.00","Sorghum","Kisumu",2009-09-09
"2400.00","Sorghum","Kisumu",2009-10-10
"2240.00","Sorghum","Kisumu",2009-11-11
"2434.00","Sorghum","Kisumu",2009-12-12
"2633.00","Sorghum","Kisumu",2010-01-01
"2700.00","Sorghum","Kisumu",2010-02-02
"2700.00","Sorghum","Kisumu",2010-03-03
"2609.00","Sorghum","Kisumu",2010-04-04
"2643.00","Sorghum","Kisumu",2010-05-05
"2227.00","Sorghum","Kisumu",2010-06-06
"2249.00","Sorghum","Kisumu",2010-07-07
"2307.00","Sorghum","Kisumu",2010-08-08
"2843.00","Sorghum","Kisumu",2010-09-09
"2189.00","Sorghum","Kisumu",2010-10-10
"2250.00","Sorghum","Kisumu",2010-11-11
"2386.00","Sorghum","Kisumu",2010-12-12
"2438.00","Sorghum","Kisumu",2011-01-01
"2467.00","Sorghum","Kisumu",2011-02-02
"2714.00","Sorghum","Kisumu",2011-03-03
"3200.00","Sorghum","Kisumu",2011-04-04
"3573.00","Sorghum","Kisumu",2011-05-05
"4370.00","Sorghum","Kisumu",2011-06-06
"4220.00","Sorghum","Kisumu",2011-07-07
"3613.00","Sorghum","Kisumu",2011-08-08
"3596.00","Sorghum","Kisumu",2011-09-09
"3600.00","Sorghum","Kisumu",2011-10-10
"3600.00","Sorghum","Kisumu",2011-11-11
"3600.00","Sorghum","Kisumu",2011-12-12
"3630.00","Sorghum","Kisumu",2012-01-01
"3500.00","Sorghum","Kisumu",2012-02-02
"3440.00","Sorghum","Kisumu",2012-03-03
"3660.00","Sorghum","Kisumu",2012-04-04
"4000.00","Sorghum","Kisumu",2012-05-05
"4000.00","Sorghum","Kisumu",2012-06-06
"3560.00","Sorghum","Kisumu",2012-07-07
"3796.00","Sorghum","Kisumu",2012-08-08
"3320.00","Sorghum","Kisumu",2012-09-09
NA,"White Maize","Kitui",2000-01-01
NA,"White Maize","Kitui",2000-02-02
NA,"White Maize","Kitui",2000-03-03
NA,"White Maize","Kitui",2000-04-04
NA,"White Maize","Kitui",2000-05-05
NA,"White Maize","Kitui",2000-06-06
NA,"White Maize","Kitui",2000-07-07
NA,"White Maize","Kitui",2000-08-08
NA,"White Maize","Kitui",2000-09-09
NA,"White Maize","Kitui",2000-10-10
NA,"White Maize","Kitui",2000-11-11
NA,"White Maize","Kitui",2000-12-12
NA,"White Maize","Kitui",2001-01-01
"9.00","White Maize","Kitui",2001-02-02
"7.00","White Maize","Kitui",2001-03-03
"6.00","White Maize","Kitui",2001-04-04
"7.00","White Maize","Kitui",2001-05-05
"12.00","White Maize","Kitui",2001-06-06
"12.00","White Maize","Kitui",2001-07-07
"7.00","White Maize","Kitui",2001-08-08
"9.00","White Maize","Kitui",2001-09-09
"9.00","White Maize","Kitui",2001-10-10
"10.00","White Maize","Kitui",2001-11-11
"9.00","White Maize","Kitui",2001-12-12
"7.00","White Maize","Kitui",2002-01-01
"8.00","White Maize","Kitui",2002-02-02
"7.00","White Maize","Kitui",2002-03-03
"7.00","White Maize","Kitui",2002-04-04
"7.00","White Maize","Kitui",2002-05-05
"7.00","White Maize","Kitui",2002-06-06
"7.00","White Maize","Kitui",2002-07-07
"8.00","White Maize","Kitui",2002-08-08
"8.00","White Maize","Kitui",2002-09-09
"7.00","White Maize","Kitui",2002-10-10
"7.00","White Maize","Kitui",2002-11-11
"7.00","White Maize","Kitui",2002-12-12
"8.00","White Maize","Kitui",2003-01-01
"10.00","White Maize","Kitui",2003-02-02
"9.00","White Maize","Kitui",2003-03-03
"8.00","White Maize","Kitui",2003-04-04
"8.00","White Maize","Kitui",2003-05-05
"8.00","White Maize","Kitui",2003-06-06
"9.00","White Maize","Kitui",2003-07-07
"9.00","White Maize","Kitui",2003-08-08
"10.00","White Maize","Kitui",2003-09-09
"9.00","White Maize","Kitui",2003-10-10
"8.00","White Maize","Kitui",2003-11-11
"10.00","White Maize","Kitui",2003-12-12
"10.00","White Maize","Kitui",2004-01-01
"12.00","White Maize","Kitui",2004-02-02
"9.00","White Maize","Kitui",2004-03-03
"9.00","White Maize","Kitui",2004-04-04
"10.00","White Maize","Kitui",2004-05-05
"10.00","White Maize","Kitui",2004-06-06
"10.00","White Maize","Kitui",2004-07-07
"11.00","White Maize","Kitui",2004-08-08
"13.00","White Maize","Kitui",2004-09-09
"13.00","White Maize","Kitui",2004-10-10
"12.00","White Maize","Kitui",2004-11-11
"13.00","White Maize","Kitui",2004-12-12
"13.00","White Maize","Kitui",2005-01-01
"14.00","White Maize","Kitui",2005-02-02
"14.00","White Maize","Kitui",2005-03-03
"14.00","White Maize","Kitui",2005-04-04
"15.00","White Maize","Kitui",2005-05-05
"15.00","White Maize","Kitui",2005-06-06
"16.00","White Maize","Kitui",2005-07-07
"17.00","White Maize","Kitui",2005-08-08
"20.00","White Maize","Kitui",2005-09-09
"17.00","White Maize","Kitui",2005-10-10
